,STATE/UT,DISTRICT,latitude,longitude
7894,ASSAM,MORIGAON,26.25337,92.3549
7895,ASSAM,N.C.HILLS,26.62007,92.78014
7896,ASSAM,NAGAON,26.3026,92.68086
7897,ASSAM,NALBARI,26.4458,91.4384
7898,ASSAM,R.P.O.,51.51535,-0.06834
7899,ASSAM,SIBSAGAR,26.9893,94.6397
7900,ASSAM,SONITPUR,26.765603,92.996861
7901,ASSAM,TINSUKIA,27.8143,95.64419
7902,ASSAM,UDALGURI,26.74331,92.09408
7903,BIHAR,ARARIA,26.11624,87.46921
7904,BIHAR,ARWAL,25.24374,84.663
7905,BIHAR,AURANGABAD,24.75486,84.37759
7906,BIHAR,BAGAHA,26.8063,84.50465
7907,BIHAR,BANKA,24.91797,86.89891
7908,BIHAR,BEGUSARAI,25.42721,86.13237
7909,BIHAR,BETTIAH,27.06268,84.36026
7910,BIHAR,BHABHUA,25.0397,83.6123
7911,BIHAR,BHAGALPUR,25.2499,86.982
7912,BIHAR,BHOJPUR,25.457898,84.555732
7913,BIHAR,BUXAR,25.55433,83.96799
7914,BIHAR,DARBHANGA,26.15627,85.89411
7915,BIHAR,GAYA,24.85124,85.4713
7916,BIHAR,GOPALGANJ,26.79477,84.50827
7917,BIHAR,JAMALPUR RLY.,25.35013,86.4844
7918,BIHAR,JAMUI,25.16355,86.09713
7919,BIHAR,JEHANABAD,25.22217,84.98561
7920,BIHAR,KATIHAR,25.543382,87.569042
7921,BIHAR,KATIHAR RLY.,25.57002,87.55649
7922,BIHAR,KHAGARIA,25.70013,85.88939
7923,BIHAR,KISHANGANJ,26.101419,87.950779
7924,BIHAR,LAKHISARAI,25.10886,85.78938
7925,BIHAR,MADHEPURA,25.9193,86.7903
7926,BIHAR,MADHUBANI,26.35696,86.07614
7927,BIHAR,MOTIHARI,26.65854,84.91605
7928,BIHAR,MUNGER,25.377352,86.473104
7929,BIHAR,MUZAFFARPUR,26.11604,85.35055
7930,BIHAR,MUZAFFARPUR RLY.,26.11604,85.35055
7931,BIHAR,NALANDA,25.1965,85.50982
7932,BIHAR,NAUGACHIA,25.25896,87.02431
7933,BIHAR,NAWADAH,24.62953,85.91042
7934,BIHAR,PATNA,25.22255,85.50275
7935,BIHAR,PATNA RLY.,25.22255,85.50275
7936,BIHAR,PURNEA,25.778519,87.478401
7937,BIHAR,ROHTAS,24.62442,83.9179
7938,BIHAR,SAHARSA,25.87445,86.61204
7939,BIHAR,SAMASTIPUR,25.8598,85.7866
7940,BIHAR,SARAN,25.92175,84.76795
7941,BIHAR,SHEIKHPURA,25.1339,85.8554
7942,BIHAR,SHEOHAR,26.46444,85.1722
7943,BIHAR,SITAMARHI,26.33243,85.36077
7944,BIHAR,SIWAN,26.23828,84.3581
7945,BIHAR,SUPAUL,26.1131,86.5931
7946,BIHAR,VAISHALI,25.93782,85.1459
7947,CHHATTISGARH,BALOD,21.10644,81.26767
7948,CHHATTISGARH,BALODA BAZAR,21.51094,82.14502
7949,CHHATTISGARH,BALRAMPUR,23.61169,83.60992
7950,CHHATTISGARH,BEMETARA,21.439,81.33977
7951,CHHATTISGARH,BILASPUR,23.16533,82.35541
7952,CHHATTISGARH,BIZAPUR,21.26685,82.04127
7953,CHHATTISGARH,DANTEWARA,21.26685,82.04127
7954,CHHATTISGARH,DHAMTARI,20.7342,81.53572
7955,CHHATTISGARH,DURG,21.18562,81.2802
7956,CHHATTISGARH,GARIYABAND,,
7957,CHHATTISGARH,GRP RAIPUR,30.548248,-92.086016
7958,CHHATTISGARH,JAGDALPUR,19.087076,82.023572
7959,CHHATTISGARH,JANJGIR,22.01147,82.5755
7960,CHHATTISGARH,JASHPUR,22.8773,84.1372
7961,CHHATTISGARH,KABIRDHAM,39.390897,-99.066067
7962,CHHATTISGARH,KANKER,20.269275,81.493211
7963,CHHATTISGARH,KONDAGAON,19.61056,81.79672
7964,CHHATTISGARH,KORBA,22.18605,82.7209
7965,CHHATTISGARH,KORIYA,23.1801,82.37453
7966,CHHATTISGARH,MAHASAMUND,21.04237,81.97453
7967,CHHATTISGARH,MUNGELI,22.08676,81.61372
7968,CHHATTISGARH,NARAYANPUR,20.39321,81.08025
7969,CHHATTISGARH,RAIGARH,21.9841,83.12652
7970,CHHATTISGARH,RAIPUR,21.237947,81.633683
7971,CHHATTISGARH,RAJNANDGAON,21.03291,80.92674
7972,CHHATTISGARH,SARGUJA,12.91634,79.13913
7973,CHHATTISGARH,SUKMA,18.48284,81.57185
7974,CHHATTISGARH,SURAJPUR,23.2243,82.8431
7975,GOA,NORTH GOA,15.47378,73.87071
7976,GOA,SOUTH GOA,32.5622,-111.70161
7977,GUJARAT,AHMEDABAD COMMR.,,
7978,GUJARAT,AHMEDABAD RURAL,23.021624,72.579707
7979,GUJARAT,AHWA-DANG,22.99174,72.58156
7980,GUJARAT,AMRELI,22.37381,73.044198
7981,GUJARAT,ANAND,22.5632,72.96028
7982,GUJARAT,BHARUCH,21.72358,72.99519
7983,GUJARAT,BHAVNAGAR,23.02643,72.64431
7984,GUJARAT,CID CRIME,21.2044,72.7919
7985,GUJARAT,DAHOD,22.77369,73.62658
7986,GUJARAT,GANDHINAGAR,23.223288,72.649227
7987,GUJARAT,HIMATNAGAR,23.5584,72.7574
7988,GUJARAT,JAMNAGAR,23.0969,70.7757
7989,GUJARAT,JUNAGADH,21.517411,70.464276
7990,GUJARAT,KHEDA NORTH,20.795759,70.704545
7991,GUJARAT,KUTCH (EAST(G)),45.292624,-123.178665
7992,GUJARAT,KUTCH (WEST-BHUJ),23.5235,70.36032
7993,GUJARAT,MEHSANA,23.61337,72.34188
7994,GUJARAT,NARMADA,23.01255,72.51042
7995,GUJARAT,NAVSARI,20.952407,72.932383
7996,GUJARAT,PALANPUR,21.20922,72.78151
7997,GUJARAT,PANCHMAHAL,50.063455,-110.651764
7998,GUJARAT,PATAN,23.80587,72.13926
7999,GUJARAT,PORBANDAR,21.89171,70.71941
8000,GUJARAT,RAJKOT COMMR.,37.208568,-121.849521
8001,GUJARAT,RAJKOT RURAL,21.66449,69.79543
8002,GUJARAT,SURAT COMMR.,43.760801,-79.249577
8003,GUJARAT,SURAT RURAL,22.138304,70.983469
8004,GUJARAT,SURENDRANAGAR,22.73522,71.63791
8005,GUJARAT,TAPI,21.178096,75.443692
8006,GUJARAT,VADODARA COMMR.,37.330009,-79.251918
8007,GUJARAT,VADODARA RURAL,22.27444,73.22534
8008,GUJARAT,VALSAD,20.57073,72.94118
8009,GUJARAT,W.RLY AHMEDABAD,22.97403,72.64434
8010,GUJARAT,W.RLY VADODARA,22.27444,73.22534
8011,HARYANA,AMBALA RURAL,30.33711,76.83256
8012,HARYANA,AMBALA URBAN,30.33711,76.83256
8013,HARYANA,BHIWANI,28.80841,76.1102
8014,HARYANA,FARIDABAD,28.402837,77.308563
8015,HARYANA,FATEHABAD,29.510431,75.453528
8016,HARYANA,GRP,-28.04103,-48.65421
8017,HARYANA,GURGAON,28.464615,77.029919
8018,HARYANA,HISSAR,28.9052,76.51804
8019,HARYANA,JHAJJAR,28.606683,76.658076
8020,HARYANA,JIND,29.314043,76.317949
8021,HARYANA,KAITHAL,29.62069,76.45243
8022,HARYANA,KARNAL,29.68596,76.95745
8023,HARYANA,KURUKSHETRA,29.93554,76.92992
8024,HARYANA,MAHENDRAGARH,28.58534,76.25632
8025,HARYANA,MEWAT,28.4723,77.02421
8026,HARYANA,PALWAL,28.140574,77.32598
8027,HARYANA,PANCHKULA,30.67306,76.83847
8028,HARYANA,PANIPAT,29.391275,76.977168
8029,HARYANA,REWARI,28.195647,76.616518
8030,HARYANA,ROHTAK,28.9786,77.0132
8031,HARYANA,SIRSA,29.54165,75.04956
8032,HARYANA,SONIPAT,29.003314,77.016732
8033,HARYANA,YAMUNANAGAR,30.123135,77.286329
8034,HIMACHAL PRADESH,BADDIPOLICEDIST,17.68697,83.22075
8035,HIMACHAL PRADESH,BILASPUR,31.28217,76.78912
8036,HIMACHAL PRADESH,CHAMBA,32.5566,76.1247
8037,HIMACHAL PRADESH,CID,17.68697,83.22075
8038,HIMACHAL PRADESH,G.R.P.,17.68697,83.22075
8039,HIMACHAL PRADESH,HAMIRPUR,31.6864,76.5214
8040,HIMACHAL PRADESH,KANGRA,31.10165,77.14294
8041,HIMACHAL PRADESH,KINNAUR,31.586346,78.396844
8042,HIMACHAL PRADESH,KULLU,31.9128,77.1743
8043,HIMACHAL PRADESH,LAHAUL-SPITI,17.68697,83.22075
8044,HIMACHAL PRADESH,MANDI,31.70845,76.929378
8045,HIMACHAL PRADESH,SHIMLA,31.104153,77.170973
8046,HIMACHAL PRADESH,SIRMAUR,30.69987,77.438847
8047,HIMACHAL PRADESH,SOLAN,30.907757,77.102365
8048,HIMACHAL PRADESH,UNA,31.45167,76.31124
8049,JAMMU & KASHMIR,ANANTNAG,33.72979,75.15033
8050,JAMMU & KASHMIR,AWANTIPORA,33.81765,75.05898
8051,JAMMU & KASHMIR,BANDIPORA,32.71767,74.87053
8052,JAMMU & KASHMIR,BARAMULLA,34.08793,74.51546
8053,JAMMU & KASHMIR,BUDGAM,34.01466,74.7193
8054,JAMMU & KASHMIR,CRIME JAMMU,32.71767,74.87053
8055,JAMMU & KASHMIR,CRIME SRINAGAR,34.08401,74.83829
8056,JAMMU & KASHMIR,DODA,33.01381,75.68393
8057,JAMMU & KASHMIR,GANDERBAL,34.14528,74.80224
8058,JAMMU & KASHMIR,HANDWARA,34.3993,74.2816
8059,JAMMU & KASHMIR,JAMMU,32.71767,74.87053
8060,JAMMU & KASHMIR,KARGIL,32.71767,74.87053
8061,JAMMU & KASHMIR,KATHUA,32.381,75.5491
8062,JAMMU & KASHMIR,KISHTWAR,33.30637,76.07894
8063,JAMMU & KASHMIR,KULGAM,33.6468,75.007
8064,JAMMU & KASHMIR,KUPWARA,34.5246,74.2596
8065,JAMMU & KASHMIR,LEH,32.71767,74.87053
8066,JAMMU & KASHMIR,POONCH,32.75263,74.81375
8067,JAMMU & KASHMIR,PULWAMA,33.95303,74.87105
8068,JAMMU & KASHMIR,RAILWAYS JAMMU,32.70731,74.87593
8069,JAMMU & KASHMIR,RAILWAYS KASHMIR,32.70731,74.87593
8070,JAMMU & KASHMIR,RAILWAYS KATRA,32.70731,74.87593
8071,JAMMU & KASHMIR,RAJOURI,33.3979,74.26117
8072,JAMMU & KASHMIR,RAMBAN,33.2395,75.2396
8073,JAMMU & KASHMIR,REASI,33.04493,74.60604
8074,JAMMU & KASHMIR,SAMBA,32.59874,74.94461
8075,JAMMU & KASHMIR,SHOPIAN,32.71767,74.87053
8076,JAMMU & KASHMIR,SOPORE,34.2844,74.4668
8077,JAMMU & KASHMIR,SRINAGAR,34.08401,74.83829
8078,JAMMU & KASHMIR,UDHAMPUR,32.74883,75.14458
8079,JHARKHAND,BOKARO,23.6524,86.13459
8080,JHARKHAND,CHAIBASA,22.55063,85.81048
8081,JHARKHAND,CHATRA,23.98235,85.35062
8082,JHARKHAND,DEOGHAR,24.491271,86.698147
8083,JHARKHAND,DHANBAD,23.67868,86.20914
8084,JHARKHAND,DHANBAD RLY.,23.67868,86.20914
8085,JHARKHAND,DUMKA,24.04289,86.87989
8086,JHARKHAND,GARHWA,24.04617,84.05857
8087,JHARKHAND,GIRIDIH,24.20815,86.26556
8088,JHARKHAND,GODDA,24.77659,87.47111
8089,JHARKHAND,GUMLA,23.04506,84.5416
8090,JHARKHAND,HAZARIBAGH,23.98903,85.36254
8091,JHARKHAND,JAMSHEDPUR,22.801519,86.202958
8092,JHARKHAND,JAMSHEDPUR RLY.,22.801519,86.202958
8093,JHARKHAND,JAMTARA,23.9905,86.81396
8094,JHARKHAND,KHUNTI,22.94109,85.11216
8095,JHARKHAND,KODERMA,26.91391,75.75534
8096,JHARKHAND,LATEHAR,23.7448,84.5076
8097,JHARKHAND,LOHARDAGGA,26.91391,75.75534
8098,JHARKHAND,PAKUR,24.282,87.26711
8099,JHARKHAND,PALAMU,23.981377,84.227788
8100,JHARKHAND,RAMGARH,23.62768,85.5105
8101,JHARKHAND,RANCHI,23.3345,85.40379
8102,JHARKHAND,SAHEBGANJ,25.2412,87.6345
8103,JHARKHAND,SARAIKELA,22.7021,85.9307
8104,JHARKHAND,SIMDEGA,22.6127,84.5015
8105,KARNATAKA,BAGALKOT,16.75497,75.72142
8106,KARNATAKA,BANGALORE COMMR.,35.087358,-89.862167
8107,KARNATAKA,BANGALORE RURAL,13.08795,77.37575
8108,KARNATAKA,BELGAUM,15.857267,74.506934
8109,KARNATAKA,BELLARY,13.166557,75.863406
8110,KARNATAKA,BIDAR,17.914259,77.524533
8111,KARNATAKA,BIJAPUR,16.826925,75.720105
8112,KARNATAKA,CBPURA,16.54006,80.64006
8113,KARNATAKA,CHAMARAJNAGAR,43.828807,-84.340275
8114,KARNATAKA,CHICKMAGALUR,16.54006,80.64006
8115,KARNATAKA,CHITRADURGA,14.226644,76.400512
8116,KARNATAKA,DAKSHIN KANNADA,12.3339,76.61837
8117,KARNATAKA,DAVANAGERE,14.466127,75.920636
8118,KARNATAKA,DHARWAD COMMR.,41.293592,-86.332376
8119,KARNATAKA,DHARWAD RURAL,15.45849,75.00747
8120,KARNATAKA,GADAG,15.426365,75.630079
8121,KARNATAKA,GULBARGA,17.331,76.833423
8122,KARNATAKA,HASSAN,12.98865,76.07087
8123,KARNATAKA,HAVERI,13.153911,77.033384
8124,KARNATAKA,K.G.F.,12.444943,75.975705
8125,KARNATAKA,KODAGU,12.381173,75.667724
8126,KARNATAKA,KOLAR,13.13709,78.133947
8127,KARNATAKA,KOPPAL,15.348414,76.154742
8128,KARNATAKA,MANDYA,12.521784,76.893739
8129,KARNATAKA,MANGALORE CITY,12.86981,74.843008
8130,KARNATAKA,MYSORE COMMR.,41.293592,-86.332376
8131,KARNATAKA,MYSORE RURAL,12.55306,77.40617
8132,KARNATAKA,RAICHUR,16.202495,77.356854
8133,KARNATAKA,RAILWAYS,12.99262,77.93656
8134,KARNATAKA,RAMANAGAR,44.352472,-78.439673
8135,KARNATAKA,SHIMOGA,13.931172,75.569737
8136,KARNATAKA,TUMKUR,13.340077,77.100621
8137,KARNATAKA,UDUPI,13.341917,74.747323
8138,KARNATAKA,UTTAR KANNADA,12.82226,75.225601
8139,KARNATAKA,YADGIRI,16.54006,80.64006
8140,KERALA,ALAPUZHA,29.593979,-95.541206
8141,KERALA,ERNAKULAM COMMR.,29.593979,-95.541206
8142,KERALA,ERNAKULAM RURAL,9.97746,76.29987
8143,KERALA,IDUKKI,10.03493,76.80717
8144,KERALA,KANNUR,11.127134,75.8954
8145,KERALA,KASARGOD,12.53505,74.99952
8146,KERALA,KOLLAM COMMR.,43.756837,-79.218829
8147,KERALA,KOLLAM RURAL,8.55796,76.90234
8148,KERALA,KOTTAYAM,9.3593,76.69543
8149,KERALA,KOZHIKODE COMMR.,29.593979,-95.541206
8150,KERALA,KOZHIKODE RURAL,11.25921,75.79157
8151,KERALA,MALAPPURAM,11.287066,75.80093
8152,KERALA,PALAKKAD,10.61926,76.69627
8153,KERALA,PATHANAMTHITTA,9.22408,76.69595
8154,KERALA,RAILWAYS,9.17808,76.50831
8155,KERALA,THRISSUR COMMR.,29.593979,-95.541206
8156,KERALA,THRISSUR RURAL,10.52519,76.215983
8157,KERALA,TRIVANDRUM COMMR.,8.49104,76.9238
8158,KERALA,TRIVANDRUM RURAL,8.505749,76.957356
8159,KERALA,WAYANADU,11.67729,75.77969
8160,MADHYA PRADESH,ALIRAJPUR,22.28896,74.41243
8161,MADHYA PRADESH,ANUPPUR,23.11518,81.7005
8162,MADHYA PRADESH,ASHOK NAGAR,24.63416,77.55456
8163,MADHYA PRADESH,BALAGHAT,21.86206,80.27175
8164,MADHYA PRADESH,BARWANI,22.05156,75.12243
8165,MADHYA PRADESH,BETUL,21.86954,77.83146
8166,MADHYA PRADESH,BHIND,26.3089,78.25996
8167,MADHYA PRADESH,BHOPAL,23.260663,77.39406
8168,MADHYA PRADESH,BHOPAL RLY.,23.260663,77.39406
8169,MADHYA PRADESH,BURHANPUR,21.35574,76.52156
8170,MADHYA PRADESH,CHHATARPUR,24.90396,79.58608
8171,MADHYA PRADESH,CHHINDWARA,22.057824,78.93862
8172,MADHYA PRADESH,DAMOH,23.81099,79.42308
8173,MADHYA PRADESH,DATIYA,26.16574,78.32567
8174,MADHYA PRADESH,DEWAS,23.16073,75.79181
8175,MADHYA PRADESH,DHAR,22.60429,75.27961
8176,MADHYA PRADESH,DINDORI,22.93047,81.07184
8177,MADHYA PRADESH,GUNA,24.64798,77.3225
8178,MADHYA PRADESH,GWALIOR,26.16574,78.32567
8179,MADHYA PRADESH,HARDA,22.33602,77.09053
8180,MADHYA PRADESH,HOSHANGABAD,22.75011,77.7188
8181,MADHYA PRADESH,INDORE,22.68452,75.92529
8182,MADHYA PRADESH,INDORE RLY.,23.814342,77.534072
8183,MADHYA PRADESH,JABALPUR,23.160938,79.949717
8184,MADHYA PRADESH,JABALPUR RLY.,23.16087,79.93357
8185,MADHYA PRADESH,JHABUA,22.91286,74.72882
8186,MADHYA PRADESH,KATNI,23.84687,80.37937
8187,MADHYA PRADESH,KHANDWA,22.677,75.87817
8188,MADHYA PRADESH,KHARGON,21.9863,75.86772
8189,MADHYA PRADESH,MANDLA,22.5337,80.3032
8190,MADHYA PRADESH,MANDSAUR,24.04632,75.15386
8191,MADHYA PRADESH,MORENA,26.63145,78.28386
8192,MADHYA PRADESH,NARSINGHPUR,22.08492,78.97069
8193,MADHYA PRADESH,NEEMUCH,24.46263,74.87891
8194,MADHYA PRADESH,PANNA,24.51587,80.07885
8195,MADHYA PRADESH,RAISEN,23.24999,77.46698
8196,MADHYA PRADESH,RAJGARH,22.2781,74.77955
8197,MADHYA PRADESH,RATLAM,23.331541,75.036658
8198,MADHYA PRADESH,REWA,24.54379,81.30127
8199,MADHYA PRADESH,SAGAR,23.8477,78.7433
8200,MADHYA PRADESH,SATNA,24.575131,80.832572
8201,MADHYA PRADESH,SEONI,22.05176,79.47174
8202,MADHYA PRADESH,SHAHDOL,23.300234,81.364771
8203,MADHYA PRADESH,SHAJAPUR,23.43728,76.27
8204,MADHYA PRADESH,SHEOPUR,25.55117,76.64634
8205,MADHYA PRADESH,SHIVPURI,25.423526,77.655142
8206,MADHYA PRADESH,SIDHI,24.52874,81.30708
8207,MADHYA PRADESH,SIHORE,23.814342,77.534072
8208,MADHYA PRADESH,SINGRAULI,24.197443,82.666145
8209,MADHYA PRADESH,TIKAMGARH,24.78532,78.94971
8210,MADHYA PRADESH,UJJAIN,23.174597,75.785142
8211,MADHYA PRADESH,UMARIYA,23.54732,80.828
8212,MADHYA PRADESH,VIDISHA,23.55304,77.82402
8213,MAHARASHTRA,AHMEDNAGAR,18.58224,73.9845
8214,MAHARASHTRA,AKOLA,20.68362,77.01389
8215,MAHARASHTRA,AMRAVATI COMMR.,21.14502,78.98121
8216,MAHARASHTRA,AMRAVATI RURAL,20.92972,77.75813
8217,MAHARASHTRA,AURANGABAD COMMR.,19.873954,75.32778
8218,MAHARASHTRA,AURANGABAD RURAL,19.873954,75.32778
8219,MAHARASHTRA,BEED,21.387981,75.109728
8220,MAHARASHTRA,BHANDARA,21.19154,79.66253
8221,MAHARASHTRA,BULDHANA,20.08368,76.45392
8222,MAHARASHTRA,CHANDRAPUR,19.95982,79.29556
8223,MAHARASHTRA,DHULE,20.898,74.7732
8224,MAHARASHTRA,GADCHIROLI,20.18842,79.9995
8225,MAHARASHTRA,GONDIA,21.455228,80.196273
8226,MAHARASHTRA,HINGOLI,19.1962,77.34135
8227,MAHARASHTRA,JALGAON,20.996845,75.56838
8228,MAHARASHTRA,JALNA,19.840916,75.882487
8229,MAHARASHTRA,KOLHAPUR,16.704979,74.236016
8230,MAHARASHTRA,LATUR,18.398339,76.562087
8231,MAHARASHTRA,MUMBAI COMMR.,19.22153,72.86858
8232,MAHARASHTRA,MUMBAI RLY.,19.22153,72.86858
8233,MAHARASHTRA,NAGPUR COMMR.,21.149804,79.080609
8234,MAHARASHTRA,NAGPUR RLY.,21.149804,79.080609
8235,MAHARASHTRA,NAGPUR RURAL,21.149804,79.080609
8236,MAHARASHTRA,NANDED,19.1595,77.3109
8237,MAHARASHTRA,NANDURBAR,20.875665,74.50269
8238,MAHARASHTRA,NASIK COMMR.,19.99025,73.72854
8239,MAHARASHTRA,NASIK RURAL,19.28459,73.1966
8240,MAHARASHTRA,NAVI MUMBAI,19.13797,73.05019
8241,MAHARASHTRA,OSMANABAD,18.185364,76.042
8242,MAHARASHTRA,PARBHANI,19.42951,76.48568
8243,MAHARASHTRA,PUNE COMMR.,18.1374,75.7301
8244,MAHARASHTRA,PUNE RLY.,18.46919,73.90409
8245,MAHARASHTRA,PUNE RURAL,18.5415,73.82151
8246,MAHARASHTRA,RAIGAD,32.171017,-106.710981
8247,MAHARASHTRA,RATNAGIRI,16.99007,73.31905
8248,MAHARASHTRA,SANGLI,17.436269,75.193229
8249,MAHARASHTRA,SATARA,18.43978,73.85559
8250,MAHARASHTRA,SINDHUDURG,16.69316,74.22598
8251,MAHARASHTRA,SOLAPUR COMMR.,17.671527,75.89755
8252,MAHARASHTRA,SOLAPUR RURAL,17.671527,75.89755
8253,MAHARASHTRA,THANE COMMR.,19.194329,72.970178
8254,MAHARASHTRA,THANE RURAL,19.33331,73.2839
8255,MAHARASHTRA,WARDHA,20.7904,78.49876
8256,MAHARASHTRA,WASHIM,20.14695,77.09186
8257,MAHARASHTRA,YAVATMAL,20.39298,78.1459
8258,MANIPUR,BISHNUPUR,24.6281,93.7627
8259,MANIPUR,CHANDEL,24.32738,93.99258
8260,MANIPUR,CHURACHANDPUR,24.3466,93.7002
8261,MANIPUR,CID,-23.71617,-46.70788
8262,MANIPUR,IMPHAL EAST,24.72959,93.96678
8263,MANIPUR,IMPHAL WEST,24.7465,93.8741
8264,MANIPUR,SENAPATI,25.27206,94.02611
8265,MANIPUR,TAMENGLONG,24.99671,93.48071
8266,MANIPUR,THOUBAL,24.6485,93.9927
8267,MANIPUR,UKHRUL,25.10246,94.35962
8268,MEGHALAYA,GARO HILLS EAST,25.5,90.5
8269,MEGHALAYA,GARO HILLS SOUTH,25.5,90.5
8270,MEGHALAYA,GARO HILLS WEST,25.93625,90.40693
8271,MEGHALAYA,JAINTIA HILLS,25.389881,92.405358
8272,MEGHALAYA,KHASI HILLS EAST,26.10759,91.82195
8273,MEGHALAYA,KHASI HILLS WEST,25.5,91.5
8274,MEGHALAYA,RI-BHOI,25.891644,91.852693
8275,MIZORAM,AIZAWL,23.741409,92.72093
8276,MIZORAM,CHAMPHAI,23.47852,93.32593
8277,MIZORAM,KOLASIB,24.224,92.6789
8278,MIZORAM,LAWNGTLAI,22.53362,92.8965
8279,MIZORAM,LUNGLEI,22.91189,92.75539
8280,MIZORAM,MAMIT,23.92853,92.49048
8281,MIZORAM,SAIHA,22.4893,92.9769
8282,MIZORAM,SERCHHIP,23.3083,92.8564
8283,NAGALAND,DIMAPUR,25.88247,93.77437
8284,NAGALAND,KIPHIRE,25.88912,94.78519
8285,NAGALAND,KOHIMA,25.70708,94.0908
8286,NAGALAND,LONGLENG,26.48842,94.81488
8287,NAGALAND,MOKOKCHUNG,25.70708,94.0908
8288,NAGALAND,MON,26.73314,95.06151
8289,NAGALAND,PEREN,25.54077,93.73837
8290,NAGALAND,PHEK,25.6645,94.4696
8291,NAGALAND,TUENSANG,26.23409,94.81154
8292,NAGALAND,WOKHA,25.70708,94.0908
8293,NAGALAND,ZUNHEBOTO,26.01533,94.52664
8294,ODISHA,ANGUL,20.7115,84.90434
8295,ODISHA,BALASORE,21.53282,86.84183
8296,ODISHA,BARAGARH,21.38181,83.62458
8297,ODISHA,BERHAMPUR,19.30442,84.77707
8298,ODISHA,BHADRAK,21.063329,86.505373
8299,ODISHA,BOLANGIR,20.64546,83.04622
8300,ODISHA,BOUDH,20.84445,84.30723
8301,ODISHA,CUTTACK,20.4686,85.8792
8302,ODISHA,DCP BBSR,39.390897,-99.066067
8303,ODISHA,DCP CTC,39.390897,-99.066067
8304,ODISHA,DEOGARH,21.530811,84.724582
8305,ODISHA,DHENKANAL,21.17681,84.87129
8306,ODISHA,GAJAPATI,20.29747,85.82522
8307,ODISHA,GANJAM,19.388602,85.049464
8308,ODISHA,JAGATSINGHPUR,20.04251,86.13796
8309,ODISHA,JAJPUR,20.84732,86.39149
8310,ODISHA,JHARSUGUDA,21.98095,84.20894
8311,ODISHA,KALAHANDI,19.2509,83.42049
8312,ODISHA,KANDHAMAL,20.128953,84.072102
8313,ODISHA,KENDRAPARA,20.50817,86.35213
8314,ODISHA,KEONJHAR,-37.0897,-56.83919
8315,ODISHA,KHURDA,20.51309,84.42992
8316,ODISHA,KORAPUT,18.8132,82.7126
8317,ODISHA,MALKANGIR,-37.0897,-56.83919
8318,ODISHA,MAYURBHANJ,21.923926,86.394368
8319,ODISHA,NAYAGARH,20.1269,85.1047
8320,ODISHA,NOWRANGPUR,-37.0897,-56.83919
8321,ODISHA,NUAPADA,20.80778,82.5341
8322,ODISHA,PURI,19.81296,85.80791
8323,ODISHA,RAYAGADA,19.1754,83.4109
8324,ODISHA,ROURKELA,22.230926,84.867871
8325,ODISHA,SAMBALPUR,21.44333,83.99611
8326,ODISHA,SONEPUR,20.845386,83.909083
8327,ODISHA,SRP(CUTTACK),20.46414,85.89874
8328,ODISHA,SRP(ROURKELA),22.23213,84.80313
8329,ODISHA,SUNDARGARH,22.1194,84.0381
8330,PUNJAB,AMRITSAR RURAL,31.66149,74.85069
8331,PUNJAB,BARNALA,30.34749,75.5227
8332,PUNJAB,BATALA,31.819303,75.199994
8333,PUNJAB,BHATINDA,30.35855,75.53152
8334,PUNJAB,CP AMRITSAR,30.929321,75.500484
8335,PUNJAB,CP JALANDHAR,31.34516,75.56544
8336,PUNJAB,CP LUDHIANA,30.909016,75.851601
8337,PUNJAB,FARIDKOT,30.68164,74.73457
8338,PUNJAB,FATEHGARH SAHIB,30.65213,76.39727
8339,PUNJAB,FAZILKA,30.406689,74.030525
8340,PUNJAB,FEROZPUR,30.88058,75.77958
8341,PUNJAB,G.R.P,31.35946,75.57996
8342,PUNJAB,GURDASPUR,32.26245,75.59077
8343,PUNJAB,HOSHIARPUR,31.532852,75.902549
8344,PUNJAB,JALANDHAR RURAL,31.32661,75.62385
8345,PUNJAB,KAPURTHALA,31.43191,75.38749
8346,PUNJAB,KHANNA,30.700625,76.222076
8347,PUNJAB,LUDHIANA RURAL,30.87813,75.82523
8348,PUNJAB,MANSA,29.97358,75.37205
8349,PUNJAB,MOGA,30.822341,75.173097
8350,PUNJAB,MUKTSAR,30.4692,74.5182
8351,PUNJAB,PATHANKOT,32.269245,75.652886
8352,PUNJAB,PATIALA,30.33573,76.40686
8353,PUNJAB,ROPAR,30.92952,76.44646
8354,PUNJAB,SANGRUR,30.243201,75.835812
8355,PUNJAB,SAS NGR,30.73052,76.72088
8356,PUNJAB,SBS NAGAR,30.72935,76.71528
8357,PUNJAB,TARN TARAN,31.50037,74.95985
8358,RAJASTHAN,AJMER,26.4691,74.639
8359,RAJASTHAN,ALWAR,27.57218,76.61403
8360,RAJASTHAN,BANSWARA,23.550075,74.446294
8361,RAJASTHAN,BARAN,25.09819,76.516988
8362,RAJASTHAN,BARMER,25.74158,71.41026
8363,RAJASTHAN,BHARATPUR,27.215445,77.498696
8364,RAJASTHAN,BHILWARA,25.348,74.636
8365,RAJASTHAN,BIKANER,28.015929,73.317137
8366,RAJASTHAN,BUNDI,25.42473,75.65093
8367,RAJASTHAN,CHITTORGARH,25.32775,74.63261
8368,RAJASTHAN,CHURU,28.33209,75.08729
8369,RAJASTHAN,DAUSA,26.02314,76.35245
